,Date,Equity Share Capital,Reserves,Borrowings,Other Liabilities,Net Block,Capital Work in Progress,Investments,Other Assets,Receivables,Inventory,Cash & Bank,No. of Equity Shares,Face value,Sales,Raw Material Cost,Change in Inventory,Power and Fuel,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Interest,Profit before tax,Tax,Net profit,Dividend Amount,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,PRICE:,Adjusted Equity Shares in Cr,Current_PRICE:,Market Cap,Symbol,EBITDA,EBIT,EV,EV/EBITDA,EV/Sales,EPS,BV,P/E,P/B,P/S,EPS/P,Operating Cashflow Per Share,Price/Cashflow,ROE,ROA,ROCE,Net Profit Margin,EBITDA Margin,Operating Margin,Interest_Cov_Rat,Debt_to_Equity,Debt_Service_Coverage,FixAsset_Turn_Rat,Acc_Rec_Rat,COGS,Inv_Turn_Rat,CFO/Sales,CFO/Total Debt,Yearly_Sales_Growth,Sales_3yr_cagr,Sales_5yr_cagr,Yearly_Profit_Growth,Profit_3yr_cagr,Profit_5yr_cagr,Yearly_EBITDA_Growth,EBIITDA_3yr_cagr,EBITDA_5yr_cagr,Yearly_EBIT_Growth,EBIT_3yr_cagr,EBIT_5yr_cagr,Yearly_EPS_Growth,EPS_3yr_cagr,EPS_5yr_cagr,ROE_5yr_cagr,ROE_3yr_cagr,Yearly_ROE_Growth,Comp_Name,Industry,Comp_Description,Comp_Description_Source
1516,2016-03-31,108.13,1677.14,2775.38,786.88,109.34,0.53,717.95,4519.71,75.12,1355.39,72.79,216260366.0,5.0,374.17,,236.52,,482.09,44.68,39.58,68.91,222.12,13.57,152.23,31.75,9.02,22.73,47.58,-418.42,198.75,331.59,111.92,295.85,21.63,2268.95,63085.8,GODREJPROP,197.55,183.98,65788.39000000001,333.02146292077964,175.82486570275546,1.0508552935737403,185.66767914932964,2159.145996480422,12.220489911844693,6.063954886816152,0.0035519867959227,-19.344429033749424,-15.293808852349311,0.0127319677135671,0.0033181028568091,0.0403407409031607,0.0607477884384103,0.5279685704358981,0.4917016329475906,1.208565985679564,1.554599584376593,0.0674782501767653,3.4220779220779223,4.980963791267306,,,-1.1182617526792635,-0.1507613371862591,-0.2758327043294819,,,-0.8223108192620388,,,-0.3626596980255516,,,-0.3892982805550024,,,-0.8361940700917732,,,,,-0.8090752261839418,Godrej Properties Ltd.,niftyrealtylist,"Godrej Properties Limited (GPL) is the real estate development arm of the Godrej Group, which was started in 1897 and is today one of India’s most successful conglomerates. Godrej Properties brings the Godrej Group philosophy of innovation, sustainability, and excellence to the real estate industry. ",https://www.screener.in/company/GODREJPROP/
1517,2016-03-31,41.03,1430.51,690.89,431.69,9.41,0.7,799.94,1784.07,50.96,1096.06,145.79,41033150.0,10.0,502.11,,,0.91,349.72,67.16,22.96,-6.7,99.43,3.96,46.96,116.57,38.29,78.28,24.62,-165.13,146.35,117.95,99.17,131.21,15.39,560.3,8682.81,MAHLIFE,167.49,163.53,9227.909999999998,55.09528927100124,18.378263727071754,5.086419753086419,133.9806172839506,110.15606796116504,4.181948190405283,1.11589094023222,0.0387654885533604,-10.72969460688759,-12.228679828014291,0.0531959715672017,0.0201429148557856,0.0756232571690181,0.1559020931668359,0.3335723247893888,0.325685606739559,3.48232538330494,0.4695013387335716,0.22699735718642,53.35919234856536,9.853021978021978,,,-0.3288721594869649,-0.239010551607347,-0.1953494335026682,,,-0.664466352336048,,,-0.5376652772793772,,,-0.5451561761188217,,,-0.6646843728998323,,,,,-0.6983061043304262,Mahindra Lifespace Developers Ltd.,niftyrealtylist,"Mahindra Lifespace Developers Ltd was incorporated in 1999, it is engaged in the business of development of the real estate, residential facilities, commercial complexes and through its subsidiary companies is involved in various infrastructure projects including the development of SEZs and Industrial Clusters. ",https://www.screener.in/company/MAHLIFE/
1518,2016-03-31,98.06,2357.38,2151.12,3347.28,372.32,45.43,356.96,7179.13,243.83,4091.14,113.5,98063868.0,10.0,1907.3,160.55,650.55,39.49,1519.27,176.99,200.73,48.74,30.53,58.58,152.92,231.11,106.33,124.77,19.61,191.78,-180.16,-0.47,11.15,273.95,9.81,1361.65,12914.69,SOBHA,442.61,384.03,14952.31,33.78213325501006,7.839516594138312,12.718654434250764,338.3637716615698,107.05928107718202,4.024219239883393,0.7139149583180413,0.046426918905825,19.549439347604483,14.01318959224111,0.0508137034502981,0.0100972090042146,0.0833658955923726,0.0654170817385833,0.2320610286792848,0.2013474545168563,2.5113131048914465,0.8760629459485876,0.1921016996232704,5.122743876235496,7.822253209203133,1068.76,0.2612376990276548,0.1005505164368479,0.0891535572167057,-0.1994140313468044,,,-0.3732985082123663,,,-0.14969358154189,,,-0.1497553523590231,,,-0.3732985082123662,,,,,-0.4012742480043557,Sobha Ltd.,niftyrealtylist,"Sobha Limited, incorporated in 1995, is a real estate developer engaged in construction to operations of townships, housing projects, commercial premises, and other related activities.
The Co. is also engaged in manufacturing activities related to interiors, glazing and metal works, and concrete products. ",https://www.screener.in/company/SOBHA/
1519,2017-03-31,113.66,1580.61,1648.13,1379.05,975.42,249.79,827.07,2669.17,55.55,1525.74,42.71,113600000.0,10.0,1483.76,119.93,-132.9,7.23,601.57,90.55,124.56,4.61,86.21,76.04,179.53,233.05,69.08,163.97,28.42,413.79,-341.52,-91.52,-19.25,154.37,17.05,923.95,21337.05,BRIGADE,488.62000000000006,412.58,22942.47,46.95360402766976,15.462386100177929,9.61700879765396,206.36439882697945,96.07457156796976,4.477274206461651,0.6227085242896425,0.0622984310271034,24.26920821114369,6.360734913845187,0.0967791438200522,0.0268994661775755,0.1234382479655337,0.1105097859492101,0.3293120181161374,0.2780638378174368,2.2981117362000782,0.9727670324092382,0.2673473184290295,1.5211498636484797,26.71035103510351,861.63,0.564729246136301,0.2788793335849464,0.2510663600565489,-0.0504300634855621,,,0.1130192777626934,,,0.0612945264986968,,,0.1384029578941559,,,0.108449697150178,,,,,0.0030686580154619,Brigade Enterprises Ltd.,niftyrealtylist,"Brigade Enterprises Ltd was established in 1986. It is a real estate developer in South India, based in Bengaluru, and expanding its area of operations in other parts of India. It has completed over 250 buildings aggregating to over 70 mn. sqft of developed space in residential, offices, retail, and hospitality sectors across Bengaluru and Mysuru, Chennai, Ahmedabad, Hyderabad, Kochi   ",https://www.screener.in/company/BRIGADE/
1520,2017-03-31,113.11,3728.91,12553.02,12155.49,1105.15,99.95,2587.13,24758.3,317.4,17379.8,203.44,226216000.0,5.0,5865.22,,,,4137.01,399.01,353.06,-148.1,-15.47,418.72,169.36,520.69,199.98,320.71,0.0,,,,,,45.24,1073.05,103492.37,LODHA,1108.77,690.0500000000001,115841.95,104.4778899140489,19.75065726434814,7.0890804597701145,195.53506631299732,151.36659910822863,5.487762477766238,0.1829513641432034,,,,0.0834743181971983,0.0069191274792767,0.0420889488528237,0.0546799608539833,0.1890415022795393,0.1176511708000723,4.074456778460085,3.2672968906981223,0.0871511462477932,5.307170972266208,18.47895400126024,,,,,-0.1368228029174736,,,-0.5341564383760622,,,-0.3415542306047794,,,-0.4724872335871326,,,-0.5547507602869348,,,,,-0.6338054592350462,Macrotech Developers Ltd.,niftyrealtylist,Macrotech Developers Ltd is primarily engaged in the business of real estate development. It is among the largest real estate developers in India with a presence in MMR (Mumbai Metropolitan Region) and Pune markets.,https://www.screener.in/company/LODHA/
1521,2017-03-31,22.12,419.12,185.86,560.57,82.46,,33.31,1071.9,91.29,586.03,25.62,221180000.0,1.0,330.81,281.23,5.04,4.5,5.68,10.52,9.4,5.83,5.97,5.42,15.49,3.75,2.07,1.68,1.66,43.1,-70.12,38.03,11.01,141.35,22.12,583.75,15406.15,SWANENERGY,24.660000000000004,19.24,15566.39,631.2404703974046,47.0553792207007,0.0759493670886075,41.06755877034358,7686.041666666668,14.214382775085909,1.7646080831897464,0.0005373142347973,1.948462929475588,72.54436194895591,0.0038074517269513,0.0008886020913884,0.0306809121352256,0.0050784438197152,0.0745443003536773,0.0581602732686436,1.2420916720464816,0.4212220106971263,0.1224733051899677,4.011763279165656,3.623726585606309,286.37,0.4886609900517039,0.1302862670415042,0.2318949747121489,0.0427094496627371,,,1.847457627118644,,,0.2884012539184954,,,0.3655074520936836,,,1.847457627118644,,,,,1.836616069658851,Swan Energy Ltd.,niftyrealtylist,"Swan Energy Limited (SEL) was originally incorporated in 1909 as Swan Mills Ltd. (SML), a manufacturer and marketer of cotton and polyester textile products in India. Over the years, it diversified into Real estate and is developing a Floating Storage and Regasification Units -based liquid natural gas (LNG) import terminal at Jafrabad in Gujarat.",https://www.screener.in/company/SWANENERGY/
1522,2017-03-31,30.61,2401.47,750.66,203.19,605.76,143.43,2282.6,354.14,19.22,,6.98,153066907.0,2.0,375.9,,,43.9,10.72,14.07,38.46,14.9,20.06,30.07,81.31,162.53,28.99,133.55,36.73,187.17,-88.27,-163.34,-64.44,378.45,15.31,2396.25,42812.45,PHOENIXLTD,273.91,243.84,43556.13,159.01620970391733,115.87158818834796,8.72305682560418,187.46630306988897,274.70301385248973,12.78229719560138,6.374700718276138,0.0230494301112542,12.225342913128673,30.95618688892451,0.0549118450050985,,0.0766132326234628,0.3552806597499335,0.7286778398510243,0.6486831604150041,2.9988931250768665,0.3086493865333377,0.329230621296441,0.6205427892234548,19.557752341311133,,,0.497924980047885,0.2493405802893453,0.0565221057365299,,,-0.1072860962566844,,,-0.1157347623966941,,,-0.1305402032447851,,,-0.1078691882904814,,,,,-0.1543502457657333,Phoenix Mills Ltd.,niftyrealtylist,"Phoenix Mills Ltd is engaged in the operation & management of malls, construction of commercial & residential property and hotel business in India. India's leading retail mall developer and operator with approximately 0.64 million square meters of retail space spread across 9 malls in 6 gateway cities of India. It has developed over 2.11 million square meters",https://www.screener.in/company/PHOENIXLTD/
1523,2017-03-31,41.05,1451.74,563.77,372.33,32.33,8.47,803.93,1584.16,59.3,879.25,52.7,41053550.0,10.0,680.55,,,1.37,546.99,74.82,25.61,-2.46,72.65,4.34,31.97,70.56,21.61,48.94,24.63,142.27,3.1,-237.16,-91.79,129.17,15.4,560.3,8682.81,MAHLIFE,106.87,102.53,9193.88,86.0286329184991,13.509484975387554,3.177922077922078,135.31883116883117,176.310175725378,4.140591484277151,0.8233046800382043,0.0246026327933891,9.238311688311688,13.981991987066843,0.0327842496265382,0.0143448809527298,0.0498550978332749,0.0719124237748879,0.1570347513040923,0.1506575563882154,3.20706912730685,0.3776619618298622,0.1793903380669419,21.05010825858336,11.476391231028668,,,0.2090515024612446,0.2523546836475868,0.355380295154448,,,-0.3748083801737353,,,-0.3619320556451131,,,-0.3730202409343851,,,-0.375214348758038,,,,,-0.3837080391487474,Mahindra Lifespace Developers Ltd.,niftyrealtylist,"Mahindra Lifespace Developers Ltd was incorporated in 1999, it is engaged in the business of development of the real estate, residential facilities, commercial complexes and through its subsidiary companies is involved in various infrastructure projects including the development of SEZs and Industrial Clusters. ",https://www.screener.in/company/MAHLIFE/
1524,2017-03-31,339.54,3770.6,99.5,454.34,815.86,6.79,695.51,3145.82,27.39,1055.21,218.91,339535426.0,10.0,890.59,,157.19,1.33,503.65,100.03,29.7,-48.92,58.31,42.0,2.17,476.13,155.48,320.65,67.91,-58.4,84.58,-3.32,22.86,368.45,33.95,1369.75,49804.42,OBEROIRLTY,520.3,478.3,49685.01,95.493004036133,55.78887029946439,9.444771723122235,450.6033284241532,145.02732730391395,3.039813320488067,1.538025353978823,0.025633794878877,-1.7201767304860087,-214.19310787671236,0.0780143742062314,0.0538120731031936,0.113620167045163,0.3600422192030002,0.5842194500275097,0.5370597019953065,220.4147465437788,0.0242084211243412,5.117537129930166,1.0915965974554458,32.51515151515152,,,-0.0655745067876351,-0.5869346733668341,-0.2474247712081393,,,-0.3555810120985571,,,-0.2833826871427589,,,-0.3007105470920203,,,-0.3559606403683075,,,,,-0.4068333107927872,Oberoi Realty Ltd.,niftyrealtylist,"Oberoi Realty Ltd is a real estate development company, headquartered in Mumbai. It is the part of Oberoi Realty Group, focused on developments in the residential, office space, retail, hospitality, and social infrastructure verticals. ",https://www.screener.in/company/OBEROIRLTY/
1525,2017-03-31,356.8,14346.58,9082.56,4893.76,4159.17,28.08,7335.17,17157.28,596.04,9673.38,922.51,1784003090.0,2.0,3702.95,,,19.29,1666.38,111.94,263.16,86.07,659.45,98.96,1236.15,880.45,283.89,596.56,356.8,-696.2,2102.58,-1536.08,-129.7,148.65,178.4,739.3,182999.79,DLF,2215.5600000000004,2116.6000000000004,191159.84,86.28059723049701,51.62366221526081,3.343946188340807,437.2180493273543,221.0860936033257,1.6909182984037117,0.1996516291065231,0.0224954334903518,-3.902466367713005,-38.09129560471129,0.0405729838989402,0.0149725614308965,0.0889853417607208,0.1611039846608784,0.5983229587221001,0.5715983202581727,1.7122517493831657,0.6177191910975571,0.2147128856223307,0.8903098454739767,6.212586403597074,,,-0.1880122604950107,-0.0766523975619208,0.0223608212128239,,,-0.6013951437238578,,,-0.309775040421694,,,-0.3248678666322178,,,-0.6014621736884782,,,,,-0.6172654585026784,DLF Ltd.,niftyrealtylist,"DLF Ltd with its subsidiaries, associates and JVs is engaged in real estate development, from the identification and acquisition of land to planning, execution, construction and marketing of projects. It is also engaged in business of leasing, generation of power, provision of maintenance services, hospitality and recreational services which are related to the overall development of real estate business.",https://www.screener.in/company/DLF/
1526,2017-03-31,375.0,4362.2,3300.0,4339.4,436.4,175.6,860.8,10903.8,819.4,4550.3,215.9,375000000.0,10.0,2176.4,,,1.4,1454.7,161.7,104.6,9.2,387.9,69.8,191.3,571.6,-18.7,590.3,45.0,-106.2,23.4,35.9,-46.9,217.45,37.5,1136.45,45555.92,PRESTIGE,832.7,762.9000000000001,48640.02,58.4124174372523,22.348842124609444,15.741333333333332,491.3253333333333,72.19528205996951,2.313029520155009,0.5221696379342032,0.0723905878746071,-2.8320000000000003,-76.78319209039547,0.124609473950857,0.0331879055018946,0.0949211168068481,0.2712277154934754,0.382604300680022,0.3505329902591436,3.987976999477261,0.6966140336063498,0.238507146335176,4.987167736021998,2.656089821820845,,,-0.0487961771733137,-0.0321818181818181,-0.3326587557109128,,,0.473171949089094,,,0.1613668061366806,,,0.1444644464446445,,,0.473171949089094,,,,,0.2918087217166463,Prestige Estates Projects Ltd.,niftyrealtylist,"Prestige Estate Projects is in the business of real estate development encompassing the development and construction of properties, leasing of office and retail properties.  ",https://www.screener.in/company/PRESTIGE/
1527,2017-03-31,108.18,1881.81,3505.66,612.25,103.97,0.04,766.63,5237.26,147.39,1942.75,74.9,216364692.0,5.0,998.63,,62.5,,678.82,60.26,63.35,45.18,222.4,13.18,156.66,266.08,69.57,196.51,0.0,-655.89,21.59,415.28,-219.02,385.05,21.64,2268.95,63085.8,GODREJPROP,435.92,422.74,66516.56000000001,152.58891539732062,66.60781270340368,9.08086876155268,195.13979667282808,249.86045493868,11.62730534050995,2.2720627259345303,0.0235836093015262,-30.309149722735672,-12.704084526368751,0.0987492399459293,0.0237534600925914,0.0769226570105447,0.1967795880356087,0.43651802970069,0.423319948329211,2.6984552534150392,1.7616470434524796,0.1190283754559951,9.604982206405694,6.775425741230749,,,-0.6567898020287795,-0.1870945841867152,1.6689205441376913,,,7.645402551693795,,,1.2066312325993422,,,1.297749755408197,,,7.641407448851053,,,,,6.756007725396802,Godrej Properties Ltd.,niftyrealtylist,"Godrej Properties Limited (GPL) is the real estate development arm of the Godrej Group, which was started in 1897 and is today one of India’s most successful conglomerates. Godrej Properties brings the Godrej Group philosophy of innovation, sustainability, and excellence to the real estate industry. ",https://www.screener.in/company/GODREJPROP/
1528,2017-03-31,96.31,2418.26,2181.95,4042.25,396.1,0.62,390.8,7951.25,195.27,4855.18,116.2,96304676.0,10.0,2174.95,198.04,752.68,47.67,1856.4,178.75,202.44,46.84,35.31,59.99,147.86,224.95,84.75,140.21,24.08,352.03,-51.51,-315.53,-15.01,343.5,9.63,1361.65,12914.69,SOBHA,432.8,372.81,14980.44,34.612846580406654,6.887716959010552,14.559709241952232,347.4273416407061,93.5217851793738,3.91923673470742,0.6260603692038899,0.0423863442269351,36.55555555555555,9.396656534954408,0.0557590363362324,0.0100835682641965,0.0793800516126834,0.0644658497896503,0.1989930803006966,0.1714108370307363,2.5213715676991746,0.867722910875418,0.1857662212798468,5.490911386013632,11.138167665283964,1349.4300000000003,0.2779361424293229,0.161856594404469,0.1613373358692912,0.1403292612593718,,,0.1237476957601988,,,-0.0221639818350239,,,-0.0292164674634793,,,0.1447523255874923,,,,,0.0973228194392767,Sobha Ltd.,niftyrealtylist,"Sobha Limited, incorporated in 1995, is a real estate developer engaged in construction to operations of townships, housing projects, commercial premises, and other related activities.
The Co. is also engaged in manufacturing activities related to interiors, glazing and metal works, and concrete products. ",https://www.screener.in/company/SOBHA/
1529,2018-03-31,24.43,937.36,163.98,535.86,76.65,,163.72,1421.26,57.14,581.79,11.05,244257000.0,1.0,316.36,278.5,13.4,4.59,9.53,12.75,9.08,11.12,115.61,5.37,23.02,91.41,18.67,72.75,2.44,-9.03,-408.46,402.91,-14.58,178.25,24.43,583.75,15406.15,SWANENERGY,119.8,114.43,15559.08,129.8754590984975,49.181565305348336,2.9778960294719607,62.79921817437577,196.0276632302405,9.295497889465604,1.845207990896447,0.0167062890853966,-0.3696275071633237,-482.2422480620155,0.0756402125204046,0.0314715717616725,0.1016459845261465,0.2299595397648248,0.3786825135921102,0.3617081805537994,4.970894874022589,0.1704945986130028,0.6406417112299465,4.127332028701892,5.536576828841442,279.22,0.4799326217363653,-0.0285434315336957,-0.0550676911818514,-0.0436806626160031,0.0176196178447007,,42.30357142857143,1.476466712340971,,3.858069748580697,0.5587837703351235,,4.947505197505197,0.6348131905383976,,38.20896438804749,1.3958137144513438,,,0.9086309887709773,18.866361531252,Swan Energy Ltd.,niftyrealtylist,"Swan Energy Limited (SEL) was originally incorporated in 1909 as Swan Mills Ltd. (SML), a manufacturer and marketer of cotton and polyester textile products in India. Over the years, it diversified into Real estate and is developing a Floating Storage and Regasification Units -based liquid natural gas (LNG) import terminal at Jafrabad in Gujarat.",https://www.screener.in/company/SWANENERGY/
1530,2018-03-31,136.07,2192.03,1958.94,1469.45,1014.99,432.27,1352.52,2956.71,148.07,1475.93,44.46,136074104.0,10.0,1248.9,174.52,80.69,5.77,529.93,90.47,132.68,-4.78,103.15,69.05,183.29,251.81,71.3,180.51,27.21,69.21,-638.06,557.35,-11.5,163.77,20.41,923.95,21337.05,BRIGADE,504.15,435.1,23251.53,46.12026182683724,18.61760749459524,8.844194022537971,243.4698040176384,104.4696665004709,3.794926453931279,0.7398110337096645,0.0540037492980275,3.3909848113669767,48.29570437798007,0.0775353292384347,0.0258141370690493,0.1014919384936926,0.1445351909680518,0.4036752342061013,0.3483865801905677,2.3738338152654266,0.8414329281388255,0.2353388758443304,1.230455472467709,8.434524211521579,629.53,0.4265310685466112,0.0554167667547441,0.0353303317100064,-0.1582870545101633,0.0812254203393225,,0.1008721107519667,0.3713061026551159,,0.0317833899553845,0.1694138292954281,,0.0545833535314361,0.2490870936038891,,-0.0803591627476221,0.2879567406246544,,,0.1339998164376699,-0.1988425793205899,Brigade Enterprises Ltd.,niftyrealtylist,"Brigade Enterprises Ltd was established in 1986. It is a real estate developer in South India, based in Bengaluru, and expanding its area of operations in other parts of India. It has completed over 250 buildings aggregating to over 70 mn. sqft of developed space in residential, offices, retail, and hospitality sectors across Bengaluru and Mysuru, Chennai, Ahmedabad, Hyderabad, Kochi   ",https://www.screener.in/company/BRIGADE/
1531,2018-03-31,108.24,1339.64,3702.86,2066.86,115.66,0.13,1341.4,5760.41,105.44,2080.65,285.5,216480128.0,5.0,556.38,,233.74,,647.88,98.74,85.18,83.48,493.61,14.53,191.95,161.97,56.93,105.04,0.0,504.47,-363.46,-450.76,-309.75,722.9,21.65,2268.95,63085.8,GODREJPROP,368.44999999999993,353.92,66503.16,180.4943954403583,119.52830799094146,4.851732101616629,170.1171362586605,467.657725628332,13.337574625933604,4.078058161688055,0.0067114844399178,23.30115473441109,31.024213531032565,0.0725474486835925,0.0108410929440007,0.0687124568508602,0.1887918329199468,0.6622272547539451,0.6361120097774902,1.8438134930971608,2.557435699091085,0.0946002500763836,4.810478990143524,5.276745068285281,,,0.9067004565225206,0.1362379350015933,-0.4428567136977659,0.0249762868150185,,-0.4654724950384203,-0.0635769669095756,,-0.1547761057074694,0.0593130020891208,,-0.1627950986421915,0.0551670263440073,,-0.4657193899598806,-0.0889102266328409,,,0.0284810639845076,-0.2653366372914235,Godrej Properties Ltd.,niftyrealtylist,"Godrej Properties Limited (GPL) is the real estate development arm of the Godrej Group, which was started in 1897 and is today one of India’s most successful conglomerates. Godrej Properties brings the Godrej Group philosophy of innovation, sustainability, and excellence to the real estate industry. ",https://www.screener.in/company/GODREJPROP/
1532,2018-03-31,375.0,4540.2,4040.0,4890.8,699.4,551.2,1373.4,11222.0,859.9,3837.2,552.9,375000000.0,10.0,2992.5,,-114.2,11.5,1977.9,155.9,154.0,3.7,111.3,55.8,375.2,255.6,23.6,232.0,45.0,145.6,-883.5,740.1,2.2,291.8,37.5,1136.45,45555.92,PRESTIGE,686.5999999999999,630.8,49043.02,71.42880862219633,16.388644945697575,6.1866666666666665,496.072,183.69342672413796,2.290897289103195,0.379766081871345,0.0212017363490975,3.8826666666666663,75.15453296703296,0.0472005208333333,0.0125102454596436,0.0704395211720564,0.0775271512113617,0.2294402673350041,0.2107936507936507,1.6812366737739872,0.8219401041666667,0.1555082442471462,4.278667429225051,3.480055820444238,,,0.0486549707602339,0.036039603960396,0.3749770262819334,0.0690019070389105,,-0.6069795019481619,-0.1757059872708203,,-0.1754533445418519,-0.0578534747626686,,-0.1731550661947832,-0.067828080825351,,-0.6069795019481619,-0.1757059872708203,,,-0.237243316431687,-0.6212124220029364,Prestige Estates Projects Ltd.,niftyrealtylist,"Prestige Estate Projects is in the business of real estate development encompassing the development and construction of properties, leasing of office and retail properties.  ",https://www.screener.in/company/PRESTIGE/
1533,2018-03-31,30.63,2537.8,717.44,213.73,637.8,107.19,2366.79,387.82,18.54,,5.96,153141740.0,2.0,397.21,,,44.93,13.86,17.27,48.08,20.83,52.68,40.29,74.51,190.12,35.28,154.83,39.82,255.93,-114.08,-142.87,-1.03,591.4,15.31,2396.25,42812.45,PHOENIXLTD,304.92,264.63,43523.93,142.73884953430408,109.5741043780368,10.112998040496407,196.3909405617244,236.9475392365821,12.20142840166741,6.032703104151457,0.0171000981408461,16.71652514696277,35.378165904739575,0.0602819621325089,,0.0805357485232221,0.389793811837567,0.7676543893658268,0.6662218977367136,3.5516038115689166,0.2793301744645561,0.385024307090094,0.6227814361868924,21.424487594390506,,,0.6443191259031746,0.3567266949152542,0.0566906092045758,0.0819457227816424,,0.1593410707600149,0.3578083339005531,,0.1132123690263224,0.1224811369884131,,0.0852608267716534,0.1276517782087884,,0.1593410707600149,0.3334274986102687,,,0.2299352816160706,0.0977952412072811,Phoenix Mills Ltd.,niftyrealtylist,"Phoenix Mills Ltd is engaged in the operation & management of malls, construction of commercial & residential property and hotel business in India. India's leading retail mall developer and operator with approximately 0.64 million square meters of retail space spread across 9 malls in 6 gateway cities of India. It has developed over 2.11 million square meters",https://www.screener.in/company/PHOENIXLTD/
1534,2018-03-31,94.85,2522.25,2258.49,3946.7,413.74,,396.25,8012.3,291.72,4673.04,90.93,94845853.0,10.0,2597.48,254.02,0.36,54.42,1326.87,199.06,226.13,57.93,48.24,50.4,194.84,282.41,88.48,193.94,66.4,267.86,-8.36,-272.48,-12.98,508.0,9.48,1361.65,12914.69,SOBHA,527.65,477.25,15082.25,28.583815028901736,5.806493216502148,20.457805907172997,360.9101265822785,66.55894606579356,3.7728229265675033,0.5242196282550781,0.0402712714708129,28.255274261603372,17.978944224594937,0.074104925298995,0.0139746562540081,0.097885589231252,0.0746646749926852,0.2031391964519457,0.1837357746739147,2.4494456990351057,0.8629742845133926,0.2150750204823648,6.278049016290424,8.904017551076373,1634.95,0.3498686080153391,0.1031230269337973,0.1186013663996741,0.1942711326697166,0.0292330556757196,,0.383210897938806,-0.0086980018958549,,0.2191543438077632,0.0045388233415399,,0.2801427000348704,0.018532513707234,,0.4050971463239137,0.0026735029169546,,,-0.0442050730779973,0.329020911554768,Sobha Ltd.,niftyrealtylist,"Sobha Limited, incorporated in 1995, is a real estate developer engaged in construction to operations of townships, housing projects, commercial premises, and other related activities.
The Co. is also engaged in manufacturing activities related to interiors, glazing and metal works, and concrete products. ",https://www.screener.in/company/SOBHA/
1535,2018-03-31,356.81,22327.87,5707.3,4555.46,3941.57,15.17,10200.92,18789.78,404.91,9731.64,1008.85,1784067028.0,2.0,3055.9,,,5.35,1513.62,148.26,180.11,135.03,627.23,131.82,1023.49,545.45,180.26,365.2,356.81,30.89,-3939.3,3991.5,83.1,201.25,178.41,739.3,182999.79,DLF,1700.76,1568.94,187698.24,110.3613913779722,61.42159102064858,2.0469704612970125,481.9592068830223,361.1678888280394,1.5339472499784357,0.2419254556759056,0.0101712817952646,0.1731405190292024,1162.3506798316607,0.0160989707591202,0.0082853744310894,0.0552599713017549,0.1195065283549854,0.5565496253149644,0.5134133970352434,1.5329314404635122,0.2515927048563171,0.2526835631478623,0.7753001976369822,7.547109234150799,,,0.0101083150626656,0.0054123666181907,-0.1747390593985875,0.0042639935417543,,-0.3878235215234008,-0.2703375699901265,,-0.2323566051020962,-0.1403678924049795,,-0.2587451573277899,-0.1572789648447449,,-0.3878578344250585,-0.2706376125177457,,,-0.3342654955220747,-0.6032095938711386,DLF Ltd.,niftyrealtylist,"DLF Ltd with its subsidiaries, associates and JVs is engaged in real estate development, from the identification and acquisition of land to planning, execution, construction and marketing of projects. It is also engaged in business of leasing, generation of power, provision of maintenance services, hospitality and recreational services which are related to the overall development of real estate business.",https://www.screener.in/company/DLF/
1536,2018-03-31,51.33,1754.31,368.05,330.59,28.32,9.15,850.92,1615.89,118.48,738.76,85.28,51328138.0,10.0,475.0,,,1.02,345.62,73.15,24.68,-5.55,82.22,3.96,35.41,78.93,25.81,53.12,30.8,105.77,-78.8,-37.16,-10.2,146.98,15.4,560.3,8682.81,MAHLIFE,118.3,114.34,8965.579999999998,75.78681318681318,18.87490526315789,3.449350649350649,165.24623376623376,162.4363704819277,3.3906975501337637,1.179578947368421,0.0234681633511406,6.868181818181818,21.400132362673723,0.0294189317914977,0.0154524166218201,0.0526017969443664,0.1118315789473684,0.2490526315789473,0.2407157894736842,3.2290313470770973,0.2038335437850291,0.2932137014821791,16.7725988700565,4.009115462525321,,,0.2226736842105263,0.2873794321423719,-0.3020351186540297,-0.0869371209509085,,0.0854107069881486,-0.3893658212814203,,0.1069523720407972,-0.3113728766478515,,0.1151857992782601,-0.3174187552126206,,0.0854107069881486,-0.389630279598913,,,-0.4494819548914225,-0.1026504456675535,Mahindra Lifespace Developers Ltd.,niftyrealtylist,"Mahindra Lifespace Developers Ltd was incorporated in 1999, it is engaged in the business of development of the real estate, residential facilities, commercial complexes and through its subsidiary companies is involved in various infrastructure projects including the development of SEZs and Industrial Clusters. ",https://www.screener.in/company/MAHLIFE/
